id,Author name,Year,Page number,Quotation from PDF,Quotation from JSONL full text,Ground-truth character indexes,Notes
Book chapter,Knoepflmacher,2015,p. 93,"“That was the uneasy corner of Lydgate's consciousness while he was reviewing the facts and resisting all reproach. If he had been independent, this matter of a patient's treatment and the distinct rule that he must do or see done that which he believed best for the life committed to him, would have been the point on which he would have been the sturdiest. As it was, he had rested in the consideration that disobedience to his orders, however it might have arisen, could not be considered a crime, that in the dominant opinion obedience to his orders was just as likely to be fatal, and that the affair was simply one of etiquette. Whereas, again and again, in his time of freedom, he had denounced the perversion of pathological doubt into moral doubt and had said—""the purest experiment in treatment may still be conscientious: my business is to take care of life, and to do the best I can think of for it. Science is properly more scrupulous than dogma. Dogma gives a charter to mistake, but the very breath of science is a contest with mistake, and must keep the conscience alive."" Alas! the scientific conscience had got into the debasing company of money obligation and selfish respects,”",,,
Book chapter,Knoepflmacher,2015,p. 93,"“""sanitary meeting""”",,,
Book chapter,Knoepflmacher,2015,p. 93,"“""morally forced""”",,,
Book chapter,Knoepflmacher,2015,p. 93,"“"". . . this act, which might have been one of gentle duty and pure compassion, was at this moment unspeakably bitter to him. It seemed as”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“if he were putting his sign-manual to that association of himself with Bulstrode, of which he now saw the full mean­ ing as it must have presented itself to other minds""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""shame and isolation""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""one leap of her heart,""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""early Methodist""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""new compassion and old tenderness.""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""There is really nothing to care for much.""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""Will Ladislaw was always to be a bachelor and live near her""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""good creature""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""impetuous generosity""”",,,
Book chapter,Knoepflmacher,2015,p. 94,"“""keen perception of human weakness""”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“""discontented with Mr. Farebrother,""”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“""cautious weighing of consequences, instead of an ardent faith in efforts of justice and mercy, which would conquer by their emotional force""”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“""But, my dear Mrs. Casaubon,"" said Mr. Farebrother, smiling gently at her ardour, ""character is not cut in marble—it is not something solid and unalterable. It is something living and changing, and may become diseased as our bodies do."" ""Then it may be rescued and healed,"" said Dorothea,”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“For Mercy has a human heart, Pity a human face; And Love, the human form divine; And Peace, the human dress.”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“""full heart""”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“""sweet trustful gravity""”",,,
Book chapter,Knoepflmacher,2015,p. 95,"“""Lydgate did not stay to think that she was Quixotic: he gave himself”",,,
Book chapter,Knoepflmacher,2015,p. 96,"“up, for the first time in his life, to the exquisite sense of leaning entirely on a generous sympathy, without any check of proud reserve. And he told her everything, from the time when, under the pressure of his difficulties, he unwillingly made his first application to Bulstrode""”",,,
Book chapter,Knoepflmacher,2015,p. 96,"“""in a few other minds.""”",,,
Book chapter,Knoepflmacher,2015,p. 96,"“As Lydgate rode away, he thought, ""This young creature has a heart large enough for the Virgin Mary. She evidently thinks nothing of her own future, and would pledge away half her income at once, as if she wanted nothing for herself but a chair to sit in from which she can look down with those clear eyes at the poor mortals who pray to her. She seems to have what I never saw in any woman before—a fountain of friendship towards men—a man can make a friend of her. Casaubon must have raised some heroic hallucination in her. I wonder if she could have any other sort of passion for a man? Ladislaw ?—there was certainly an unusual feeling be­ tween them. And Casaubon must have had a notion of it. Well—her love might help a man more than her money.""”",,,
Book chapter,Knoepflmacher,2015,p. 96,"“""a little too earnest,""”",,,
Book chapter,Knoepflmacher,2015,p. 97,"“""irony of events,""”",,,
Book chapter,Knoepflmacher,2015,p. 97,"“""a spirited horse"";”",,,
Book chapter,Knoepflmacher,2015,p. 97,"“""Bat of erudition""”",,,
Book chapter,Knoepflmacher,2015,p. 97,"“idealistic in the real.""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""angelical doctor,""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""a kind of Shelley, you know""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""Burke with a leaven of Shelley.""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""petulance""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""tone of almost boyish complaint""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""Young Mr. Ladislaw was not at all deep himself in German writers; but very little achievement is required in order to pity another man's shortcomings""”",,,
Book chapter,Knoepflmacher,2015,p. 98,"“""a heart large enough for the Virgin Mary.""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“""spots of commonness.""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“""a sort of Christian Antigone""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“""sensuous force""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“""spiritual passion.""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“(""to be a poet is to have a soul . . . in which knowledge passes instantaneously into feeling, and feeling flashes back as a new organ of knowledge”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“wanted to complete the poet""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“""at a subject from various points of view,""”",,,
Book chapter,Knoepflmacher,2015,p. 99,"“""I fear you are a heretic about art generally. How is that? I should have expected you to be very sensitive to the beautiful everywhere."" ""I suppose I am dull about many things,"" said Doro­ thea, simply. ""I should like to make life beautiful—I mean everybody's life. And then all this immense expense of art, that seems somehow to lie outside life and make it no better for the world, pains one. It spoils my enjoyment of anything when I am made to think that most people are shut out from it.""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""I call that the fanaticism of sympathy,"" said Will, impetuously. ""You might say the same of landscape, of poetry, of all refinement. If you carried it out you ought to be miserable in your own goodness, and turn evil that you might have no advantage over others. The best piety is to enjoy—when you can. You are doing the most then to save the earth's character as an agreeable planet. And enjoyment radiates. It is of no use to try and take care of all the world; that is being taken care of when you feel delight—in art or in anything else.""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""Italian with white mice""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""quill-driving alien""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""Whiggish twist""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""He'll begin with flourishing about the Rights of Man and end with murdering a wench. That's the style""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""grandson of a Jew pawnbroker""”",,,
Book chapter,Knoepflmacher,2015,p. 100,"“""queer genealogy""”",,,
Book chapter,Knoepflmacher,2015,p. 101,"“""a sort of gypsy, rather enjoying the sense of belonging to no class""”",,,
Book chapter,Knoepflmacher,2015,p. 102,"“""That is the way with you political writers, Ladislawcrying up a measure as if it were a universal cure, and crying up men who are a part of the very disease that wants curing."" ""Why not? Men may help to cure themselves off the face of the land without knowing it,"" said Will, who could find reasons impromptu, when he had not thought of a question beforehand,”",,,
Book chapter,Knoepflmacher,2015,p. 102,"“""ill-gotten money""”",,,
Book chapter,Knoepflmacher,2015,p. 102,"“""sciolist""”",,,
Book chapter,Knoepflmacher,2015,p. 103,"“""Oh, my life is very simple,"" said Dorothea, her lips curling with an exquisite smile, which irradiated her melancholy. ""I am always at Lowick."" ""That is a dreadful imprisonment,"" said Will, impetu­ ously. ""No, don't think that,"" said Dorothea. ""I have no longings."" He did not speak, but she replied to some change in his expression. ""I mean, for myself. Except that I should like not to have so much more than my share without doing anything for others. But I have a belief of my own, and it comforts me."" ""What is that?"" said Will, rather jealous of the belief. ""That by desiring what is perfectly good, even when we don't know what it is and cannot do what we would, we are part of the divine power against evil—widening the skirts of light and making the struggle with darkness narrower."" ""That is a beautiful mysticism—it is a—""”",,,
Book chapter,Knoepflmacher,2015,p. 104,"“""Please not to call it by any name,"" said Dorothea, putting out her hands entreatingly. ""You will say that it is Persian, or something else geographical. It is my life. I have found it out, and cannot part with it. I have always been finding out my religion since I was a little girl. I used to pray so much—now I hardly ever pray. I try not to have desires merely for myself, because they may not be good for others, and I have too much already. I only told you, that you might know quite well how my days go at Lowick."" ""God bless you for telling me!"" said Will, ardently, and rather wondering at himself. They were looking at each other like two fond children who are talking con­ fidentially of birds. ""What is your religion?"" said Dorothea. ""I mean—not what you know about religion, but the belief that helps you most?"" ""To love what is good and beautiful when I see it,""30 said Will. ""But I am a rebel: I don't feel bound, as you do, to submit to what I don't like."" ""But if you like what is good, that comes to the same thing,"" said Dorothea, smiling. ""Now you are subtle,"" said Will.”",,,
